,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
yr,indnum,Description,go.,ii.,vkit.,vksoft.,vkRD.,vkart.,vkoth.,vlcol.,vln.,goqi.,iiqi.,qkit.,qks.,qkrd.,qka.,qko.,qlindexcol_merge.,qlindexn_merge.,hrs
1952,11,Fabricated metal products,21426,13759,1.065021,1.065021,88.827636999999996,1.065021,1811.2535399999999,619.11547900000005,5144.6083980000003,0.54198000000000002,0.58648,3.6000000000000002E-4,1,0.10904999999999999,1,0.23522000000000001,0.41695300000000002,1.0397019999999999,2893.1518550000001
1953,11,Fabricated metal products,24458,15970,1.0502670000000001,1.0502670000000001,96.511139,1.0502670000000001,1761.6412350000001,776.24151600000005,5850.455078,0.60724,0.66298999999999997,3.6000000000000002E-4,1,0.12282,1,0.24706,0.48586200000000002,1.117024,3104.3120119999999
1954,11,Fabricated metal products,20323,12398,0.99870800000000004,0.99870800000000004,99.409453999999997,0.99870800000000004,1617.4991460000001,777.39996299999996,5427.6953119999998,0.50090999999999997,0.50605999999999995,3.6000000000000002E-4,1,0.14061000000000001,1,0.25402999999999998,0.46531899999999998,0.994475,2777.7397460000002
1955,11,Fabricated metal products,21839,13142,1.0290520000000001,1.0290520000000001,118.847137,1.0290520000000001,1803.8039550000001,877.394226,5893.8676759999998,0.51563999999999999,0.51370000000000005,3.6000000000000002E-4,1,0.15886,1,0.26444000000000001,0.50924899999999995,1.0612900000000001,2974.7763669999999
1956,11,Fabricated metal products,23517,14204,0.999,0.999,133.80371099999999,0.999,1835.2270510000001,999.01208499999996,6341.9599609999996,0.52232999999999996,0.52190999999999999,3.6000000000000002E-4,1,0.17710000000000001,1,0.28222999999999998,0.54143200000000002,1.0854360000000001,3030.584961
1957,11,Fabricated metal products,24357,14484,0.98954200000000003,0.98954200000000003,148.848297,0.98954200000000003,1895.580688,1138.028564,6687.5737300000001,0.51870000000000005,0.51756000000000002,3.6000000000000002E-4,1,0.19688,1,0.29672999999999999,0.57744099999999998,1.084994,3020.4777829999998
1958,11,Fabricated metal products,22266,13190,1.002086,1.002086,153.48602299999999,1.002086,1737.4578859999999,1131.9617920000001,6050.0878910000001,0.46677999999999997,0.46808,3.6000000000000002E-4,1,0.21673000000000001,1,0.30064999999999997,0.55827499999999997,0.94278899999999999,2679.9880370000001
1959,11,Fabricated metal products,24781,14732,0.96992800000000001,0.96992800000000001,159.08833300000001,0.96992800000000001,1889.975952,1299.603149,6697.4228519999997,0.5121,0.50873000000000002,3.6000000000000002E-4,1,0.23471,1,0.30714999999999998,0.61081300000000005,1.01508,2858.2451169999999
1960,11,Fabricated metal products,24073,13975,0.97442200000000001,0.323689,157.514374,0.97442200000000001,1656.650513,1346.6868899999999,6934.8754879999997,0.49187999999999998,0.47688000000000003,3.6000000000000002E-4,6.6E-4,0.25237999999999999,1,0.31624999999999998,0.642625,1.0179149999999999,2838.3244629999999
1961,11,Fabricated metal products,23164,12922,0.94325499999999995,3.091161,175.36672999999999,0.94325499999999995,1829.120361,1303.079346,6929.4555659999996,0.47108,0.44240000000000002,3.6000000000000002E-4,1.99E-3,0.26844000000000001,1,0.32090000000000002,0.611097,0.983483,2726.0195309999999
1962,11,Fabricated metal products,24823,13449,0.94959099999999996,6.4241339999999996,204.15872200000001,0.94959099999999996,2127.4804690000001,1380.6986079999999,7653.3383789999998,0.50168999999999997,0.45931,3.6000000000000002E-4,3.4399999999999999E-3,0.28438000000000002,1,0.33101999999999998,0.63146599999999997,1.0493669999999999,2874.1967770000001
1963,11,Fabricated metal products,25937,14006,0.92662699999999998,9.8117409999999996,216.22560100000001,0.92662699999999998,2221.388672,1395.3364260000001,8086.3842770000001,0.52019000000000004,0.47897000000000001,3.6000000000000002E-4,6.0600000000000003E-3,0.30364999999999998,1,0.34177000000000002,0.62484799999999996,1.0736669999999999,2911.8728030000002
1947,12,Machinery,10053,5006,1.662166,1.662166,267.44799799999998,1.662166,1948.362793,239.34312399999999,2591.8461910000001,0.23175000000000001,0.22992000000000001,4.4999999999999999E-4,1.0000009999999999,5.1429999999999997E-2,1,0.12457,0.21557799999999999,1.1400060000000001,2228.741211
1948,12,Machinery,9930,4188,1.488966,1.488966,345.238159,1.488966,2224.727539,276.59298699999999,2890.974365,0.21099000000000001,0.17732999999999999,4.4999999999999999E-4,1.0000009999999999,5.7160000000000002E-2,1,0.13228999999999999,0.23167199999999999,1.122773,2316.7373050000001
1949,12,Machinery,9776,4433,1.3930169999999999,1.3930169999999999,362.28500400000001,1.3930169999999999,2196.3393550000001,247.58107000000001,2532.6154790000001,0.19875999999999999,0.18440000000000001,4.4999999999999999E-4,1.0000009999999999,6.1800000000000001E-2,1,0.13633000000000001,0.19896800000000001,0.93613400000000002,1949.4560550000001
1950,12,Machinery,11024,4967,1.38435,1.38435,405.46499599999999,1.38435,2561.4365229999999,309.35272200000003,2776.592529,0.21553,0.19722999999999999,4.4999999999999999E-4,1.0000009999999999,6.6119999999999998E-2,1,0.13794000000000001,0.23235900000000001,1.0099199999999999,2058.1796880000002
1951,12,Machinery,14015,5566,1.343953,1.343953,501.415009,1.343953,3666.6892090000001,444.728973,3832.1347660000001,0.25012000000000001,0.20068,4.4999999999999999E-4,1.0000009999999999,7.1290000000000006E-2,1,0.15085999999999999,0.287271,1.2621899999999999,2519.8320309999999
1952,12,Machinery,15335,6029,1.3504780000000001,1.3504780000000001,524.42388900000003,1.3504780000000001,3947.7387699999999,548.18438700000002,4281.6010740000002,0.27115,0.21382999999999999,4.4999999999999999E-4,1.0000009999999999,7.8630000000000005E-2,1,0.16438,0.32621800000000001,1.320452,2658.7458499999998
1953,12,Machinery,15645,6115,1.4689620000000001,1.4689620000000001,584.67218000000003,1.4689620000000001,3750.4401859999998,636.96832300000005,4553.5126950000003,0.27009,0.21131,4.4999999999999999E-4,1.0000009999999999,8.9899999999999994E-2,1,0.17257,0.34869600000000001,1.3308979999999999,2661.7966310000002
1954,12,Machinery,14465,5655,1.440056,1.440056,614.86096199999997,1.440056,3408.7858890000002,621.18658400000004,4160.8461909999996,0.246,0.19325999999999999,4.4999999999999999E-4,1.0000009999999999,0.10267,1,0.17563999999999999,0.324764,1.1649560000000001,2360.8359380000002
1955,12,Machinery,16066,6874,1.5078530000000001,1.5078530000000001,690.68768299999999,1.5078530000000001,3440.3864749999998,675.33831799999996,4381.0639650000003,0.26456000000000002,0.22603000000000001,4.4999999999999999E-4,1.0000009999999999,0.11398,1,0.18076,0.34007900000000002,1.2168380000000001,2445.9228520000001
1956,12,Machinery,18263,7513,1.420774,1.420774,813.97167999999999,1.420774,4054.8784179999998,816.205872,5060.6816410000001,0.27960000000000002,0.23318,4.4999999999999999E-4,1.0000009999999999,0.12514,1,0.19206000000000001,0.37543199999999999,1.321178,2629.0241700000001
1957,12,Machinery,18196,7210,1.459112,1.459112,865.34991500000001,1.459112,3997.149414,902.93768299999999,5216.185547,0.26247999999999999,0.21626999999999999,4.4999999999999999E-4,1.0000009999999999,0.13583999999999999,1,0.20168,0.392065,1.2938270000000001,2597.9973140000002
1958,12,Machinery,17950,8324,1.526346,1.526346,832.62756300000001,1.526346,3392.686279,858.02642800000001,4538.0805659999996,0.25417000000000001,0.24745,4.4999999999999999E-4,1.0000009999999999,0.14273,1,0.20355999999999999,0.36045899999999997,1.0937509999999999,2224.9465329999998
1959,12,Machinery,20176,8806,1.4167989999999999,0.17549600000000001,901.26452600000005,1.4167989999999999,4256.1850590000004,1016.185425,5193.3559569999998,0.27822000000000002,0.25317000000000001,4.4999999999999999E-4,6.0000000000000002E-5,0.14860000000000001,1,0.20774999999999999,0.402028,1.218032,2432.742432
1960,12,Machinery,20757,9302,1.492982,2.2515700000000001,916.797729,1.492982,4079.366943,1055.4235839999999,5398.1733400000003,0.28245999999999999,0.26390999999999998,4.4999999999999999E-4,5.5999999999999995E-4,0.15562999999999999,1,0.21435999999999999,0.41992600000000002,1.220072,2413.6899410000001
1961,12,Machinery,21055,9531,1.4461379999999999,9.5794130000000006,952.39843800000006,1.4461379999999999,4123.1943359999996,947.03100600000005,5488.9047849999997,0.28504000000000002,0.27029999999999998,4.4999999999999999E-4,1.6000000000000001E-3,0.16159000000000001,1,0.21747,0.37684400000000001,1.1963839999999999,2331.178711
1962,12,Machinery,23292,10213,1.3917630000000001,19.97418,1067.8795170000001,1.3917630000000001,4802.376953,942.203979,6243.7817379999997,0.31325999999999998,0.28855999999999998,4.4999999999999999E-4,2.7799999999999999E-3,0.16694999999999999,1,0.22578999999999999,0.36948700000000001,1.3031630000000001,2485.6530760000001
1963,12,Machinery,25465,11881,1.3892059999999999,29.936539,1092.50647,1.3892059999999999,4892.8110349999997,881.70812999999998,6684.2597660000001,0.34068999999999999,0.33561000000000002,4.4999999999999999E-4,4.6299999999999996E-3,0.17227000000000001,1,0.23366999999999999,0.34900300000000001,1.3548709999999999,2565.6899410000001
1947,13,Computer and electronic products,3801,1056,17.329552,0.596692,19.575078999999999,0.596692,297.30825800000002,345.91778599999998,2064.869385,8.0000000000000002E-3,2.5090000000000001E-2,1.72E-3,1,6.0800000000000003E-3,1,7.2040000000000007E-2,7.2549000000000002E-2,1.3962749999999999,1547.9907229999999
1948,13,Computer and electronic products,3636,672,22.504142999999999,0.61668400000000001,25.013960000000001,0.61668400000000001,350.31225599999999,374.75817899999998,2190.1782229999999,7.77E-3,1.502E-2,1.6900000000000001E-3,1,6.4999999999999997E-3,1,7.6380000000000003E-2,7.4027999999999997E-2,1.3504430000000001,1528.457275
1949,13,Computer and electronic products,3456,629,18.983032000000001,0.51437100000000002,25.17268,0.51437100000000002,341.35562099999999,361.29892000000001,2079.1611330000001,7.6299999999999996E-3,1.3990000000000001E-2,1.64E-3,1,6.77E-3,1,7.8939999999999996E-2,6.3546000000000005E-2,1.157116,1284.644775
1950,13,Computer and electronic products,4528,1055,16.463744999999999,0.34805199999999997,23.123508000000001,0.34805199999999997,319.72668499999997,496.97067299999998,2616.0192870000001,8.3099999999999997E-3,2.2079999999999999E-2,1.56E-3,1,6.9899999999999997E-3,1,8.0240000000000006E-2,8.3779000000000006E-2,1.3064229999999999,1524.302612
1951,13,Computer and electronic products,5231,868,28.174220999999999,0.60245899999999997,41.515597999999997,0.60245899999999997,662.87866199999996,601.98382600000002,3027.2426759999998,7.5700000000000003E-3,1.6109999999999999E-2,1.49E-3,1,7.3800000000000003E-3,1,8.7800000000000003E-2,9.9759E-2,1.5382180000000001,1749.7346190000001
1952,13,Computer and electronic products,6574,1588,61.607700000000001,1.3269329999999999,105.725143,1.3269329999999999,1710.4780270000001,554.00006099999996,2551.5354000000002,8.8599999999999998E-3,2.886E-2,1.4499999999999999E-3,1,8.1200000000000005E-3,1,9.5339999999999994E-2,0.119148,1.6269279999999999,1895.942871
1953,13,Computer and electronic products,8078,2602,18.42728,0.44624900000000001,38.344363999999999,0.44624900000000001,551.62445100000002,924.95355199999995,3941.7578119999998,1.022E-2,4.5929999999999999E-2,1.42E-3,1,9.41E-3,1,9.9820000000000006E-2,0.14219200000000001,1.7432049999999999,2084.421143
1954,13,Computer and electronic products,7656,2639,117.884216,3.1827890000000001,347.14239500000002,3.1827890000000001,3648.0561520000001,178.92008999999999,718.63189699999998,1.09E-2,4.7079999999999997E-2,1.3600000000000001E-3,1,1.021E-2,1,0.10183,0.13337199999999999,1.5495890000000001,1841.721802
1955,13,Computer and electronic products,7837,2498,16.883253,0.50618099999999999,52.212471000000001,0.50618099999999999,563.55895999999996,961.79101600000001,3743.5419919999999,1.01E-2,4.2590000000000003E-2,1.2999999999999999E-3,1,1.0869999999999999E-2,1,0.1053,0.143926,1.613335,1949.488159
1956,13,Computer and electronic products,9397,3374,17.981027999999998,0.55306,66.043899999999994,0.55306,701.44464100000005,1104.5020750000001,4131.9223629999997,1.0710000000000001E-2,5.3960000000000001E-2,1.2600000000000001E-3,1,1.2919999999999999E-2,1,0.11224000000000001,0.157559,1.724032,2065.804443
1957,13,Computer and electronic products,11971,5237,17.610057999999999,0.513961,87.314278000000002,0.513961,769.13653599999998,1295.7579350000001,4563.1533200000003,1.316E-2,8.1119999999999998E-2,1.25E-3,1,1.7850000000000001E-2,1,0.11799999999999999,0.16786999999999999,1.7306619999999999,2073.9160160000001
1958,13,Computer and electronic products,13777,7119,14.547896,0.45677299999999998,105.50608800000001,0.45677299999999998,642.02954099999999,1379.2730710000001,4515.7299800000001,1.6140000000000002E-2,0.11135,1.25E-3,1,2.5590000000000002E-2,1,0.11924999999999999,0.163692,1.552737,1881.682861
1959,13,Computer and electronic products,17340,9434,15.072831000000001,1.5206000000000001E-2,155.37390099999999,0.40132200000000001,653.96984899999995,1695.690186,5385.4770509999998,1.7350000000000001E-2,0.13757,1.24E-3,1.0000000000000001E-5,3.3980000000000003E-2,1,0.122,0.19320999999999999,1.71505,2169.4099120000001
1960,13,Computer and electronic products,17493,9265,17.691054999999999,0.36252899999999999,246.79710399999999,0.54696800000000001,780.49255400000004,1720.9602050000001,5461.1494140000004,1.721E-2,0.13311000000000001,1.25E-3,1E-4,4.249E-2,1,0.12662999999999999,0.21029400000000001,1.7363249999999999,2244.1416020000001
1961,13,Computer and electronic products,18889,10334,18.814848000000001,2.4079130000000002,319.77716099999998,0.59825700000000004,832.22265600000003,1766.8157960000001,5614.3632809999999,1.848E-2,0.14802000000000001,1.31E-3,2.7999999999999998E-4,5.1799999999999999E-2,1,0.12964999999999999,0.22364100000000001,1.694412,2250.2314449999999
1962,13,Computer and electronic products,21072,11551,19.730412999999999,5.1689920000000003,400.01678500000003,0.58994899999999995,905.37133800000004,1951.962158,6238.1601559999999,2.077E-2,0.16542999999999999,1.4300000000000001E-3,4.8000000000000001E-4,6.1580000000000003E-2,1,0.13522000000000001,0.25281300000000001,1.7721610000000001,2426.5854490000002
1963,13,Computer and electronic products,23682,13819,22.493182999999998,8.3658850000000005,495.71697999999998,0.61980999999999997,990.01312299999995,1998.490601,6347.3002930000002,2.3279999999999999E-2,0.19756000000000001,1.5399999999999999E-3,7.9000000000000001E-4,7.1459999999999996E-2,1,0.14022000000000001,0.26143,1.7368440000000001,2383.65625
1947,14,"Electrical equipment, appliances, and components",5048,3017,55.581069999999997,2.4301149999999998,353.801849,2.4301149999999998,697.32873500000005,83.844695999999999,840.44366500000001,0.49181999999999998,0.46045000000000003,7.6400000000000001E-3,1,0.14951999999999999,1,0.12098,0.20632800000000001,1.708108,829.72735599999999
1948,14,"Electrical equipment, appliances, and components",4793,2628,102.967445,2.2883110000000002,398.66427599999997,2.2883110000000002,684.13580300000001,90.833748,883.82214399999998,0.47044999999999998,0.36959999999999998,7.5300000000000002E-3,1,0.15686,1,0.12914999999999999,0.209453,1.659251,818.68823199999997
1949,14,"Electrical equipment, appliances, and components",4521,2472,80.040497000000002,1.9750019999999999,395.367706,1.9750019999999999,696.29357900000002,83.522284999999997,789.82586700000002,0.44866,0.34250999999999998,7.28E-3,1,0.16178999999999999,1,0.13306999999999999,0.18085200000000001,1.4044179999999999,689.43756099999996
1950,14,"Electrical equipment, appliances, and components",5460,2859,111.580528,1.800762,455.88330100000002,1.800762,992.89593500000001,109.92385899999999,927.11499000000003,0.42721999999999999,0.37536999999999998,6.9300000000000004E-3,1,0.16622999999999999,1,0.13408999999999999,0.23830000000000001,1.64842,818.40148899999997
1951,14,"Electrical equipment, appliances, and components",6700,3525,114.802116,1.843332,502.26016199999998,1.843332,1230.002563,145.92865,1178.3198239999999,0.45262000000000002,0.41830000000000001,6.6100000000000004E-3,1,0.17258999999999999,1,0.14659,0.27853,1.8652439999999999,938.88592500000004
1952,14,"Electrical equipment, appliances, and components",6926,3361,110.277435,1.8492949999999999,520.259277,1.8492949999999999,1382.6136469999999,186.93237300000001,1361.21875,0.42403999999999997,0.39145000000000002,6.4400000000000004E-3,1,0.18348999999999999,1,0.15952,0.32864700000000002,1.9352720000000001,1016.826965
1953,14,"Electrical equipment, appliances, and components",7582,3551,115.97672300000001,1.9435100000000001,605.07891800000004,1.9435100000000001,1495.5335689999999,235.53422499999999,1574.989624,0.41947000000000001,0.40187,6.2899999999999996E-3,1,0.20243,1,0.16771,0.38794899999999999,2.1361859999999999,1117.501953
1954,14,"Electrical equipment, appliances, and components",6866,3165,85.811004999999994,1.9722329999999999,620.41204800000003,1.9722329999999999,1308.506836,232.96090699999999,1449.364624,0.41514000000000001,0.35613,6.0499999999999998E-3,1,0.22968,1,0.17118,0.36302200000000001,1.865103,988.40454099999999
1955,14,"Electrical equipment, appliances, and components",7432,3388,85.832770999999994,2.0835520000000001,746.44964600000003,2.0835520000000001,1387.578491,257.60784899999999,1562.3645019999999,0.40872999999999998,0.36538999999999999,5.79E-3,1,0.26565,1,0.17563999999999999,0.38944800000000002,2.0013640000000001,1046.144775
1956,14,"Electrical equipment, appliances, and components",8584,4014,83.621116999999998,2.113226,933.01586899999995,2.113226,1493.7092290000001,302.32464599999997,1753.102539,0.42995,0.40833999999999998,5.5799999999999999E-3,1,0.31880999999999998,1,0.18661,0.42490699999999998,2.1088529999999999,1108.606689
1957,14,"Electrical equipment, appliances, and components",8458,3588,77.087265000000002,1.894301,1041.9608149999999,1.894301,1539.5407709999999,343.99786399999999,1863.6247559999999,0.40510000000000002,0.35403000000000001,5.5199999999999997E-3,1,0.36936999999999998,1,0.19552,0.45141399999999998,2.1115740000000001,1113.106567
1958,14,"Electrical equipment, appliances, and components",9143,4457,68.762962000000002,1.987768,1073.9760739999999,1.987768,1372.417236,363.75491299999999,1803.1132809999999,0.44867000000000001,0.43769000000000002,5.5300000000000002E-3,1,0.40267999999999998,1,0.19525999999999999,0.44001600000000002,1.880868,1010.48114
1959,14,"Electrical equipment, appliances, and components",10929,5383,71.883476000000002,1.9046460000000001,1187.55249,1.9046460000000001,1653.5710449999999,452.07910199999998,2177.1044919999999,0.45306999999999997,0.50658000000000003,5.47E-3,1,0.43195,1,0.1983,0.51621899999999998,2.1315680000000001,1163.3436280000001
1960,14,"Electrical equipment, appliances, and components",11388,5617,70.461639000000005,2.132536,1270.208496,2.132536,1589.025879,488.66143799999998,2348.3776859999998,0.44962999999999997,0.52076,5.4999999999999997E-3,1,0.46439000000000002,1,0.20558000000000001,0.560724,2.1942210000000002,1202.5192870000001
1961,14,"Electrical equipment, appliances, and components",11876,6017,69.760283999999999,2.131723,1330.517822,2.131723,1498.00647,509.54608200000001,2446.9060060000002,0.47304000000000002,0.55969999999999998,5.7800000000000004E-3,1,0.49606,1,0.21043000000000001,0.57900300000000005,2.1661709999999998,1207.071289
1962,14,"Electrical equipment, appliances, and components",13165,6730,73.445708999999994,2.1162559999999999,1463.044678,2.1162559999999999,1609.8676760000001,564.46093800000006,2719.9484859999998,0.52793000000000001,0.62500999999999995,6.3499999999999997E-3,1,0.52068000000000003,1,0.21929999999999999,0.63822599999999996,2.2942239999999998,1302.4438479999999
1963,14,"Electrical equipment, appliances, and components",14351,7712,76.347617999999997,0.172683,1514.772217,1.983304,1720.2532960000001,569.55755599999998,2755.9133299999999,0.57942000000000005,0.71784000000000003,6.8199999999999997E-3,1.8000000000000001E-4,0.54483000000000004,1,0.22825999999999999,0.63911700000000005,2.2405080000000002,1281.639038
1947,15,"Motor vehicles, bodies and trailers, and parts",14913,10325,1.164582,1.164582,239.89584400000001,1.164582,1237.9472659999999,123.037285,2987.1196289999998,0.26921,0.25767000000000001,2.1999999999999999E-5,4.3600000000000003E-4,5.0027000000000002E-2,1,0.121809,0.129521,1.578195,1868.1320800000001
1948,15,"Motor vehicles, bodies and trailers, and parts",16955,11691,1.1282399999999999,1.1282399999999999,329.654358,1.1282399999999999,1474.6499020000001,143.95974699999999,3312.351318,0.28000999999999998,0.26717999999999997,2.1999999999999999E-5,4.3600000000000003E-4,5.7140000000000003E-2,1,0.13176399999999999,0.14138300000000001,1.5712969999999999,1971.212524
1949,15,"Motor vehicles, bodies and trailers, and parts",21057,14886,1.086978,1.086978,438.50973499999998,1.086978,2141.2604980000001,153.40815699999999,3434.5607909999999,0.32369999999999999,0.32893,2.1999999999999999E-5,4.3600000000000003E-4,6.1912000000000002E-2,1,0.13644400000000001,0.13650999999999999,1.5181119999999999,1867.0473629999999
1950,15,"Motor vehicles, bodies and trailers, and parts",28173,20081,1.044289,1.044289,537.96490500000004,1.044289,3013.8376459999999,230.89370700000001,4306.1708980000003,0.434,0.43314000000000002,2.1999999999999999E-5,4.3600000000000003E-4,6.5812999999999997E-2,1,0.13893800000000001,0.171183,1.741438,2102.3315429999998
1951,15,"Motor vehicles, bodies and trailers, and parts",24883,16831,1.0663629999999999,1.0663629999999999,469.29342700000001,1.0663629999999999,2404.3110350000002,271.18221999999997,4904.0141599999997,0.36438999999999999,0.33351999999999998,2.1999999999999999E-5,4.3600000000000003E-4,7.0909E-2,1,0.151694,0.18181,1.8019210000000001,2244.0690920000002
1952,15,"Motor vehicles, bodies and trailers, and parts",22321,13739,1.142862,1.142862,531.32019000000003,1.142862,2669.873779,310.70007299999997,5066.6772460000002,0.30787999999999999,0.26558999999999999,2.1999999999999999E-5,4.3600000000000003E-4,7.9214999999999994E-2,1,0.16536000000000001,0.181285,1.804667,2103.388672
1953,15,"Motor vehicles, bodies and trailers, and parts",29439,19123,1.1463000000000001,1.1463000000000001,638.66918899999996,1.1463000000000001,2950.9794919999999,422.55224600000003,6300.3598629999997,0.40705000000000002,0.36536999999999997,2.1999999999999999E-5,4.3600000000000003E-4,9.3464000000000005E-2,1,0.175207,0.21836800000000001,2.0928170000000001,2401.0258789999998
1954,15,"Motor vehicles, bodies and trailers, and parts",28204,19051,1.190172,1.190172,699.07074,1.190172,2490.8220209999999,395.44311499999998,5564.09375,0.38902999999999999,0.36157,2.1999999999999999E-5,4.3600000000000003E-4,0.111468,1,0.18302299999999999,0.18957299999999999,1.798651,2009.131226
1955,15,"Motor vehicles, bodies and trailers, and parts",36822,24085,1.12076,1.12076,1028.0876459999999,1.12076,4313.6904299999997,496.334473,6895.5249020000001,0.49081999999999998,0.44096000000000002,2.1999999999999999E-5,4.3600000000000003E-4,0.12792400000000001,1,0.19295000000000001,0.22050400000000001,2.0902980000000002,2342.7551269999999
1956,15,"Motor vehicles, bodies and trailers, and parts",32127,21670,1.2080770000000001,1.2080770000000001,908.040527,1.2080770000000001,2578.3588869999999,488.05499300000002,6478.9213870000003,0.40670000000000001,0.37637999999999999,2.1999999999999999E-5,4.3600000000000003E-4,0.14291999999999999,1,0.20709900000000001,0.20288500000000001,1.8663350000000001,2104.9177249999998
1957,15,"Motor vehicles, bodies and trailers, and parts",34859,23590,1.2243390000000001,1.2243390000000001,1072.509033,1.2243390000000001,3065.3989259999998,535.70880099999999,6591.7099609999996,0.42408000000000001,0.39609,2.1999999999999999E-5,4.3600000000000003E-4,0.15532199999999999,1,0.21823699999999999,0.203683,1.824114,2001.888062
1958,15,"Motor vehicles, bodies and trailers, and parts",28490,19814,1.4968140000000001,1.4968140000000001,1033.0345460000001,1.4968140000000001,1559.927612,501.25592,5577.2915039999998,0.33794000000000002,0.32806999999999997,2.1999999999999999E-5,4.3600000000000003E-4,0.16398699999999999,1,0.220667,0.17355300000000001,1.5033460000000001,1585.3165280000001
1959,15,"Motor vehicles, bodies and trailers, and parts",36859,25120,1.2490060000000001,1.2490060000000001,1226.215942,1.2490060000000001,3611.3874510000001,583.876892,6313.7724609999996,0.42646000000000001,0.40475,2.1999999999999999E-5,4.3600000000000003E-4,0.17397299999999999,1,0.222637,0.19917399999999999,1.7182470000000001,1798.682861
1960,15,"Motor vehicles, bodies and trailers, and parts",40312,27746,1.2402249999999999,1.2402249999999999,1320.634888,1.2402249999999999,3816.695557,626.45959500000004,6798.4897460000002,0.47070000000000001,0.44594,2.1999999999999999E-5,4.3600000000000003E-4,0.184891,1,0.22750899999999999,0.21692600000000001,1.8031919999999999,1857.5112300000001
1961,15,"Motor vehicles, bodies and trailers, and parts",34409,22831,1.2898799999999999,0.57945400000000002,1376.643433,1.2898799999999999,3504.6196289999998,555.93060300000002,6137.6469729999999,0.40164,0.36697999999999997,2.1999999999999999E-5,4.3600000000000003E-4,0.195436,1,0.22981399999999999,0.20018900000000001,1.6520859999999999,1646.4910890000001
1962,15,"Motor vehicles, bodies and trailers, and parts",42667,28124,1.2045090000000001,5.6707070000000002,1665.3043210000001,1.2045090000000001,4915.0527339999999,635.99792500000001,7318.5649409999996,0.4965,0.45045000000000002,2.1999999999999999E-5,1.771E-3,0.20527300000000001,1,0.23574500000000001,0.22628100000000001,1.8789629999999999,1799.055664
1963,15,"Motor vehicles, bodies and trailers, and parts",46009,29552,1.157697,13.521064000000001,1829.5935059999999,1.157697,5756.4282229999999,676.05810499999995,8179.0834960000002,0.53691999999999995,0.47395999999999999,2.1999999999999999E-5,3.5479999999999999E-3,0.21629300000000001,1,0.24304300000000001,0.24656700000000001,1.9685220000000001,1900.527832
1947,16,Other transportation equipment,4293,2577,1.2955239999999999,1.2955239999999999,99.406433000000007,1.2955239999999999,365.677795,199.462097,1051.4537350000001,0.15620999999999999,0.1295,4.2000000000000002E-4,1,3.3279999999999997E-2,1,5.663E-2,7.5740000000000002E-2,1.128816,832.08233600000005
1948,16,Other transportation equipment,4728,2568,1.2264120000000001,1.2264120000000001,137.95600899999999,1.2264120000000001,655.25500499999998,220.24679599999999,1142.8629149999999,0.15898999999999999,0.11869,4.2000000000000002E-4,1,3.4450000000000001E-2,1,5.842E-2,7.9147999999999996E-2,1.0817490000000001,846.61377000000005
1949,16,Other transportation equipment,5134,2932,1.0082150000000001,1.0082150000000001,136.23666399999999,1.0082150000000001,738.489014,216.82440199999999,1107.425293,0.16696,0.13259000000000001,4.2000000000000002E-4,1,3.4689999999999999E-2,1,5.9240000000000001E-2,7.6997999999999997E-2,1.0566709999999999,803.41357400000004
1950,16,Other transportation equipment,5180,2803,0.91164900000000004,0.91164900000000004,132.03543099999999,0.91164900000000004,878.13500999999997,239.36582899999999,1124.72876,0.16283,0.12161,4.2000000000000002E-4,1,3.449E-2,1,5.9110000000000003E-2,8.6597999999999994E-2,1.04051,820.28881799999999
1951,16,Other transportation equipment,8000,4113,1.0193049999999999,1.0193049999999999,164.092072,1.0193049999999999,1306.700439,437.54287699999998,1975.606812,0.22631000000000001,0.16117000000000001,4.2000000000000002E-4,1,3.4639999999999997E-2,1,6.3740000000000005E-2,0.14105899999999999,1.694502,1286.492798
1952,16,Other transportation equipment,11492,5594,0.91767699999999996,0.91767699999999996,196.397278,0.91767699999999996,2027.86438,712.05792199999996,2958.92749,0.32434000000000002,0.21656,4.2000000000000002E-4,1,3.5790000000000002E-2,1,6.93E-2,0.224799,2.3967860000000001,1854.92688
1953,16,Other transportation equipment,12276,5133,0.93411100000000002,0.93411100000000002,234.641144,0.93411100000000002,2423.1538089999999,917.33709699999997,3565.0656739999999,0.33973999999999999,0.19409000000000001,4.2000000000000002E-4,1,3.8719999999999997E-2,1,7.2539999999999993E-2,0.27383000000000002,2.673848,2096.5034179999998
1954,16,Other transportation equipment,14287,7359,0.82735000000000003,0.82735000000000003,235.516953,0.82735000000000003,2454.6452640000002,903.09661900000003,3332.2592770000001,0.39108999999999999,0.27585999999999999,4.2000000000000002E-4,1,3.9419999999999997E-2,1,7.3520000000000002E-2,0.25688699999999998,2.4008400000000001,1863.39563
