"Variable","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"      -IRS S corp comp (reported)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014453364000946347,0.0017288222727593373,NaN,0.0021259986501023114,0.002360209725678733,0.0024977095803171193,0.0025927479403818512,0.0027157749908700794,0.0028102849510531977,0.0029677586812238586,0.003337445037313032,0.003508172758993494,NaN,0.003050543694131573,0.0031309413971848756,NaN,0.0030411873742720403,NaN,0.0031862442919430574,0.003187792791877557,0.0028546760841126105,0.002789882301055023,0.002370057386380435,0.0024267791340737204,0.0027914533099609785,0.0029726860854026277,0.0030567995985404167,0.003734842439803299,0.006118802179391597,0.00768139541856474,0.008351704235075625,0.009190645201415822,0.009147926270938862,0.010050968759809209,0.01029234668417153,0.009860643038415546,0.010054722385948955,0.010631045636336283,0.011006149495388104,0.011447719834414193,0.011928796025503806,0.012170160655649064,0.011845287511595092,0.012127463750494285,0.012237049934984492,0.012394958522275736,0.012794701750630275,0.013400686756715519,0.013508339736887653,0.013615796699452185,0.013115781871915557,0.01280312337510949,0.013127893577482747,0.013258162056010462,0.01316169969373612,0.013125432541268404,0.01309818677063322,0.013021457058264903,0.013172044627556658,0.012375252303737568,0.012085389217900477,0.012530546602594665,0.012663972386223042,0.011870296184961196
"      -NIPA household comp",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005829927784971115,0.005994325745843458,NaN,0.005419750711606389,0.005171369336936049,0.004929234495220879,0.004611838081929501,0.004263800754901784,0.004187150643111895,0.004010613480638601,0.0037572735968687144,0.003603857949907444,NaN,0.0031179037281144893,0.002906103989291242,NaN,0.0023486401056551126,NaN,0.0024366054363936414,0.002378251103189603,0.0020752371272483414,0.0018247968116619198,0.0016541799466082497,0.0016072347205910345,0.0014954711024412033,0.0015684760592403427,0.0014683590939716699,0.0014616604755997328,0.0013728393106422951,0.0013748001110697836,0.0013715886412699993,0.0013656434823084652,0.0012912576499229571,0.001358139139941068,0.0013703344960584653,0.001338020220862103,0.0013665644469835522,0.0013086825337356221,0.0012396753574014897,0.0013625556680650665,0.0011722087153910237,0.0011783839885707796,0.0010804960407695924,0.0010191811566626855,0.001079341556849568,0.0010778462031346117,0.0010224306593397188,0.0010339831425700888,0.001085723648458707,0.0011257740343632036,0.0010420471352748399,0.0008847434570278462,0.0009119932593326951,0.0009299773585435543,0.0009449592769018383,0.0010385702466101186,0.0010231512077588307,0.0009378968623788737,0.0008393589722129042,0.0009401782981407203,0.0009451835975387618,0.0009284125083806388,0.0008201654292355912,0.0008522568617098267
"      -NIPA nonprof comp",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014523132796166438,0.01594013880847548,NaN,0.01682443233773688,0.017313490763649637,0.017561971316987158,0.01783832935520514,0.01827540060013721,0.019225649605221093,0.019891799874613522,0.021192749790132658,0.022338154397793332,NaN,0.023068587686899268,0.023031130411915714,NaN,0.02398866742355678,NaN,0.023186574645864225,0.022902216191009087,0.02295417899278594,0.024047371518060228,0.02433923279869912,0.025991685586287616,0.026621194565102077,0.026375434906221792,0.026442464991808586,0.027268589759159866,0.029006714512065036,0.030442331989630318,0.03103144699795317,0.03247908097837271,0.03417231674696557,0.03491621340441723,0.03544098330412566,0.035279049835482267,0.03545061014038534,0.035258422334124594,0.035175267287488536,0.03575105820492665,0.035907489683113095,0.036048055362121245,0.03641456866387353,0.03802352409841824,0.038356703787778904,0.03784494046497134,0.036658204255304846,0.036243086538133865,0.036013976333441985,0.03763816054689146,0.040041962983687715,0.039334905273949075,0.03951721306739346,0.039787790693510273,0.03924242016903468,0.038894792043976126,0.03911990848714191,0.03957506502245298,0.0391683782600584,0.039132983832468285,0.039403501250378836,0.04104384526551349,0.03856732420023953,0.03785304651488101
"      -NIPA other bus comp",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023447697170626866,0.002355421125309044,NaN,0.0025952733247329783,0.002630905465332383,0.0025640578822178064,0.002479095420553333,0.002427673726684507,0.0026092096068746047,0.002537214696798786,0.002557891599400147,0.0025725828911469933,NaN,0.0025228326046766365,0.002482762009527297,NaN,0.0023912136423135132,NaN,0.002339650642431595,0.0022709424345690875,0.002250939235858267,0.0022753897651560237,0.0022103150836149496,0.0022287845317379993,0.0022073848486455065,0.0021627848019283662,0.002142432128528887,0.0021072161682731904,0.002066275029201943,0.00194472264033517,0.0019198874365026677,0.001893475986501512,0.001859967362346864,0.001832996240914398,0.0017874477432916005,0.0017328439084877232,0.0017046565569037745,0.0016984020773456049,0.0017336140668409187,0.0019044735489250214,0.001960747440654451,0.0020256631342102957,0.0020667339328953728,0.0022321766897078705,0.002171014965889673,0.002119031941181135,0.0020193874708368774,0.001976318782782199,0.0019417622575023006,0.0019133503947197715,0.0018691009730248535,0.0017195356647684995,0.0016326287953389686,0.0015651846287732171,0.0017951894307887844,0.00208027937187394,0.0023645670541327054,0.0026605168290965934,0.002939193968957475,0.002929524316339266,0.0029278591833194444,0.0030985395374552617,0.0028495777627854393,0.002797360329621552
"      -NIPA govt ent comp",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008868775591829125,0.009282758858456553,NaN,0.00936604673802428,0.009559811444578726,0.009590356899664932,0.009553757316900328,0.00946262693641306,0.009512701640412747,0.009814411923947922,0.01002334623431388,0.011112629301658612,NaN,0.011221629354863644,0.011072021009210873,NaN,0.011726982038119982,NaN,0.01080799457437935,0.010418762327555309,0.010202435773283003,0.010577721908268679,0.010723047711657663,0.010791873965491736,0.010713218895571948,0.010458371222213925,0.010518339642500235,0.010270908169477849,0.010074356323070216,0.010112788400902458,0.009985220398472468,0.010366607206390776,0.010506659052278135,0.010617719744595043,0.01021422170140039,0.010073896037027165,0.009860887376604992,0.00964512807501712,0.009429766722315243,0.009316437021708033,0.00919415955711269,0.009283690157813945,0.009548433140204687,0.009567280844541297,0.009368553782677905,0.009357120108631286,0.009025230511485174,0.008818596420972932,0.008712145500811867,0.008704878179980552,0.00880586690006752,0.008533636779958685,0.00829328510201608,0.007921872337003758,0.00781411622506324,0.007689256232158293,0.007734646781521506,0.007625096344801396,0.007468650636339517,0.007419374600281572,0.007262279301749256,0.007420602399323447,0.006863793413984643,0.006502435610935242
"      -NIPA gen govt comp",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08090029820158061,0.08292282173457295,NaN,0.08547887890122996,0.08643111649038848,0.0870936322673207,0.08669627974933652,0.08943274378027584,0.09350001501841328,0.0958368940294614,0.09699335346077488,0.1014244608061821,NaN,0.10231592380682972,0.09835042278595767,NaN,0.09823438121672101,NaN,0.0916120096591806,0.08832121816406271,0.08543742793150265,0.08629647409330303,0.0853782849450513,0.08887390826735714,0.0874171051716665,0.0848181606538845,0.08533424580652005,0.08560695531339126,0.08541408673106797,0.0850690521747225,0.08521095814842101,0.08728023332301038,0.09042835656364495,0.09064084035439604,0.0889446629201429,0.08664648051716715,0.08503249379013354,0.0827595288615596,0.08101489393490126,0.08022688824123266,0.08004336777199801,0.08003064280826128,0.08239881989268986,0.08501604983424892,0.08621738336469847,0.08500513393155702,0.08346703484069323,0.08227239808201267,0.08272861580262166,0.08516483221333128,0.08940548948533657,0.08915616581877756,0.08677257276273959,0.08350917632850696,0.08278781229077264,0.08154218825366014,0.08089567057850945,0.08067662771666223,0.07948096937722784,0.07886765779379132,0.07801606404292262,0.08118710228423076,0.07536823563229246,0.07058648030102793
"      ==> C-corp share",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2589739038286788,0.2588301526324823,0.2593188531350315,0.2588019010208046,0.2657982435573424,0.2678723528885366,0.2737346296843554,NaN,0.24644391372939295,0.23685672454549503,0.23122788154631888,0.2250666141990377,0.2209128123371809,0.22009664709738264,0.21727785555963916,0.20493665892259008,0.2025061636312663,0.2047709763776256,0.20591222955530167,0.20338848595431042,0.20499946588139611,0.20700741539437745,0.2062748393893204,0.20839715359750435,0.20953969429344887,0.21219525704047687,0.2130866357441878,0.2121983653479438,0.20915172217128553
"        Pass-thru share",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07343140652656771,0.0749329957032179,0.07534021732175468,0.08071826372714766,0.08353858935954214,0.08412589499878244,0.08669113601507314,NaN,0.09576103888303096,0.09802746384125326,0.10093282342538855,0.1031663118667249,0.10785071640606107,0.11064956180272296,0.10996158378344496,0.1056756921146424,0.10316780930298651,0.10488050034024048,0.10729443053665368,0.10915305069683902,0.1119781151318331,0.11485021660603374,0.11600587874659157,0.11731461927906095,0.11848569797522049,0.1187262631723133,0.12052787723043494,0.11871164820138333,0.11701562911384542
"  + Nonsweat capital income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13305943880525822,0.12870867538251005,0.12319504662288887,0.11910095239126783,0.1162142306530066,0.12423178434896677,0.1280934055466445,0.13086112564412014,0.13136588700021115,0.13935328194670107,0.12825889669257146,0.11943062905460755,0.12627310845035006,0.13675478723945136,0.13992914947428006,0.1411462573945824,0.14063503008346914,0.14549590060197953,0.14525269978208635,0.1393283136642231,0.14006031334223368,0.1446934698251557,0.1412290337241485,0.11587999798257949,0.12819376704337923,0.14452354186171074
"    NIPA corporate profits",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08663013434712497,0.08137095915670513,NaN,0.08580346602028598,0.0896681156211566,0.0921890207342906,0.09830723298483947,0.09710058835019245,0.08920072643363984,0.0880658149960376,0.07771944558190633,0.06336896991501328,NaN,0.07240233720852102,0.07145674909713588,NaN,0.06296220609523592,NaN,0.07668877707159012,0.07846264346252636,0.06982694633006119,0.056108839208982075,0.058033184675629186,0.050189182909285056,0.057802112178026235,0.06467898827996597,0.06300282623882258,0.05365610365339239,0.05733686738171365,0.05919318531911653,0.053802603549949264,0.04971866417034413,0.052300922271185844,0.05423521785599139,0.057323007002478124,0.06619575618956829,0.07083580507912,0.07553259978890917,0.07952545372689415,0.07061081044853854,0.06778494327120559,0.05827265473395267,0.05112958858855706,0.061726088765484244,0.06989153351531466,0.08026873022512769,0.08720808000692624,0.09186101013188182,0.07570086737367455,0.05629329743568153,0.06445537365949751,0.080192544065186,0.0809822980680285,0.0886708994770117,0.08717867297029935,0.09007864278149405,0.0853471511920917,0.08067592594318314,0.07755413648934605,0.07899386283363011,0.07976860653872914,0.08129244584814926,0.10045555676643446,0.09881098481534692
"      +NIPA prop inc iva,ccadj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012470433764644098,-0.0010308914174442397,NaN,-0.0008897673219737308,-0.0007478304914284969,-0.0006394410427916768,-0.0010739260049654384,-0.0012668428399074173,-0.0012905875607296107,-0.0013487829663011242,-0.0013161884305318429,-0.0014932670687796896,NaN,-0.0013387419285477568,-0.0019351914715990029,NaN,-0.0025518780604172403,NaN,-0.0021017827369060648,-0.0020705116670778866,-0.001902463387115248,-0.0020672857866345265,-0.0006809434568465243,-0.0007727584536601693,0.0014131166536994145,0.003434214037552292,0.005077550143096423,0.005710467047390867,0.004301823685398596,0.003825351651331156,0.0034852093389405596,0.0017719470427534423,0.001316265142218277,0.0014253684888757363,0.0013304169351482076,0.0006681173827683466,0.0005709066296838957,0.001249363343534213,0.002185772819585636,0.0027384158491275843,0.0033617752277008946,0.003844000536885038,0.005581074590752027,0.006698524865092966,0.006754201118283973,0.006519856876716591,0.0037425829575725936,0.003970866146556454,0.0040647692985304905,0.007651162639573816,0.007818346182956688,0.007782115903399688,0.010174299126669875,0.008402906211324843,0.00973445381344555,0.009941277107513406,0.010965728917349558,0.011340098003606048,0.013246992950666468,0.014925341189213983,0.01518154083675095,0.016530009311575836,0.013930487101459922,0.014231495630451733
"      +NIPA rental income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02552993144001283,0.02599014610319222,NaN,0.025690785747740714,0.025280450258976333,0.023703374560649738,0.022473412588757267,0.021106979868248266,0.020370057349141917,0.018413819626893608,0.017223023912837258,0.01654523898620027,NaN,0.01527618175523681,0.013940735820802167,NaN,0.011298205704631801,NaN,0.006518566592355069,0.006018379397716731,0.0052362482108509805,0.005674421414340475,0.006382670636109715,0.006128836015335379,0.005815985419091325,0.005302533161326513,0.0052413678924443045,0.0034502666453360797,0.002947457047586783,0.0037058969436938607,0.003293771495559017,0.004080127875441752,0.005419741743126745,0.008047990816244407,0.011378904965933856,0.013529823364890373,0.014182606271769298,0.01534418428498443,0.01494919379943466,0.01592743024823869,0.016239967329334956,0.01570573737374781,0.016735203561362703,0.01663244920880165,0.01728727758497942,0.017316078549710442,0.014783189310313138,0.011424085084017231,0.011207992076609781,0.017102844916772855,0.020804551857808853,0.02504324650823857,0.028292624790276992,0.02868108129636794,0.02998824508212197,0.029819446857119174,0.028867082759546806,0.028946892820952953,0.02884243000491899,0.028756420017396193,0.028331720922227757,0.03073601061099045,0.028922095343250666,0.02954732411751175
"      -NIPA household rental",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016531528970893328,0.01735465444404981,NaN,0.017739824958583457,0.017428230098977114,0.016435397038840404,0.015560304496187541,0.01475686387574163,0.014455782158118016,0.012920644434654996,0.012200347291116388,0.011616256640137124,NaN,0.010295066633849676,0.0087707774269043,NaN,0.007044906661330614,NaN,0.0028954974061207867,0.002596869780616485,0.0018634184740908201,0.0016836688262278014,0.0015486967859694304,0.0005521172712174321,0.0002999034838573796,-0.000254027732578558,-0.0008362906105292946,-0.0017865158856051003,-0.001749397641417514,-0.0005908476987411606,-0.0005109599992413844,-9.8497832835146e-6,0.0008147103810143867,0.0026232732517116465,0.005381417760562931,0.007399522020273342,0.007783159747787234,0.008904553284825664,0.008635947545115716,0.009765416130614778,0.010480004463556444,0.010345143118607033,0.011143876329881,0.011655513057100535,0.012302621133493178,0.012315205962840185,0.009588329583742505,0.006620191708526284,0.006490212024154007,0.011127646186104746,0.014954423825132337,0.018417054485742632,0.02097148830895454,0.02099951124508594,0.02230964125130596,0.021886753147151477,0.021830650030612905,0.02237717021893315,0.022769476464956615,0.02245721685486932,0.022113271322571643,0.02480472971992296,0.02271161176563842,0.022690228085258432
"      -NIPA nonprof rental",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010085951244709367,7.417530414667416e-5,NaN,4.105305320631509e-5,NaN,5.915885733277429e-5,5.529124620446921e-5,5.5313626784606154e-5,9.26899904334254e-5,0.00012212426995079564,0.0001699811440497078,0.00018946283583370964,0.0001772386550759795,0.00019962162863148436,0.00019226907406131644,0.00018366099717998877,0.00017448625570744256,0.00015838382725811103,0.00016034867786545088,0.00016943278487728061,0.00019783498135122782,0.00021436740779970644,0.00023948907431496766,0.00028301160158588983,0.00029573469234713337,0.0003096392897617825,0.0003335769200810253,0.00032744327589974344,0.00030371250845918397,0.00032932474214763445,0.0003408707352433252,0.00033798409707398844,0.0003385743730995237,0.00033376758118126317,0.00030376763341777264,0.00029774209458369904,0.0003258835078276485,0.0003816849271480559,0.000410755186335035,0.00044153029856840734,0.00045264622154153963,0.00044187922973084584,0.0004340620766834902,0.00042704105959569103,0.0004309357010710733,0.00038459388573724426,0.00038157003901037704,0.0003873001626872159,0.0004040512755790872,0.00038211829813927344,0.0003765723027422787
"      -NIPA other bus rental",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008998402469119504,0.008635491659142406,NaN,0.0079495371614421,0.007852220159999215,0.007267977521809335,0.0069131080925697265,0.006351176112037938,0.005914275191023903,0.005493175192238614,0.005022676621720872,0.0049281816666697,NaN,0.00488025560894004,0.005095783089751191,NaN,0.004212752817912234,NaN,0.0035643211542996513,0.0033662183708957766,0.0033175161099755547,0.003898062597679248,0.004712117985178392,0.005406737600068239,0.005326619099400237,0.005379537334284281,0.005878036874342115,0.005044513456879863,0.004513193691824308,0.004122258386727578,0.00364634766754229,0.003929773830613986,0.004435598577235077,0.00522701544750749,0.00578311979757122,0.0058908122703020625,0.006116548490454596,0.006144003965144122,0.006003708618953012,0.005828437197542885,0.005432610571616999,0.005056881746681593,0.005262002489334071,0.004636145208296564,0.004646672354412252,0.004662298213770732,0.004861025284896345,0.004500125742073175,0.004420037957872075,0.005649315222840462,0.005468443105528459,0.006215379089051898,0.006879606182754046,0.00722897749260016,0.007236672779901892,0.007498631633284206,0.00660939166933821,0.006138833685847335,0.005688359654225131,0.005917633123516489,0.005831149436968899,0.005527229615488404,0.005828365279472972,0.006480523729511038
"      +NIPA net interest",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015103992474151173,0.01601749513229595,NaN,0.01904813882881363,0.019413895537409097,0.0207440716244229,0.02158777231193512,0.022601748407385887,0.024369977678943933,0.024295502956164613,0.028135961169973626,0.03221613607475581,NaN,0.03293063081397609,0.034947423175641576,NaN,0.043208591913555305,NaN,0.04188159521381719,0.04220941010413154,0.04535294409779939,0.05501988132137389,0.06264223514506889,0.07020221249252932,0.06821518957110283,0.07122068635863801,0.07046543479855409,0.0707927931394488,0.06719363693346328,0.06750690344044433,0.07091371892436492,0.06824016768671415,0.06154076919971734,0.05327620315122769,0.04925359627163237,0.04637946365426504,0.046411972003092765,0.04477350035149508,0.04630144256776327,0.0493455710219166,0.047205238009905684,0.05168043264011101,0.05185025001274958,0.04390904991824102,0.03949016847368694,0.03274029165883422,0.0383865480000035,0.044284413742618586,0.04895215807164536,0.05018623696382407,0.04227084255120637,0.03524075073988731,0.03211045154524807,0.032732573540607976,0.02864400358813602,0.029231081491697303,0.031739673142557795,0.031192614738997967,0.03236743220539307,0.032392641166928415,0.031051587860066256,0.031054356545909,0.02599253413626301,0.023369869521940746
"      -NIPA household net int",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009260937916796223,0.009961600067493342,NaN,0.011082941762504793,0.011531978137678063,0.011820848096174483,0.011937547615800886,0.011693118430275156,0.011700392734434626,0.011672653673716048,0.011826228135942706,0.012269611025190329,NaN,0.013589810707121402,0.013919629026939292,NaN,0.015574818827531636,NaN,0.016834392339757583,0.017425836509375642,0.018755874719834333,0.02064833986887578,0.021744293365986392,0.025099606026970773,0.02607851207050301,0.026197766060235435,0.027088935035633192,0.028451856703161978,0.028548982993948178,0.02831208383095088,0.028598916255832465,0.029090465829335346,0.02895951902715908,0.02745375567266904,0.02571031990387864,0.02466999332225227,0.025714306923868516,0.025106981824411966,0.02508871151358075,0.024745719308658095,0.024685984052959565,0.025448163532923868,0.026623214084444704,0.02555596949811281,0.023530772552977496,0.02224420079730083,0.023890725088712202,0.026003543845226636,0.027380659075133082,0.02748097671071063,0.02531049295401194,0.021724058176990833,0.019006413171164062,0.01669215448581211,0.014482051518592899,0.013527919292340589,0.012992973857523304,0.012738966471961828,0.012236024511858977,0.012251096222205904,0.012441220367847155,0.012234075622547719,0.010668853103319853,0.010322666987349818
"      -NIPA nonprof net int",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00014111280312623583,0.00015471264764094258,NaN,0.00017510620896443025,0.00018898243465702085,0.0002316085666804499,0.0002673192436602282,0.00032015609845358994,0.0003904803325714106,0.00043065760472929917,0.0004799220836730256,0.0005460633463312324,NaN,0.0005668304599526665,0.0005704864855508435,NaN,0.0007034770104983374,NaN,0.0006224004781885629,0.0006878667537674425,0.0007623519268019542,0.0008832459088398021,0.0010049082784522614,0.001231013217195085,0.0014066901504738996,0.0016590312458750363,0.0014915616079208204,0.0016510965082947235,0.001613872166709263,0.0016914786601441034,0.0016940183263258835,0.001627966387109126,0.001643329423473923,0.0016238677918567535,0.001801090453982448,0.0015761999612717704,0.0015989246945135405,0.0016115226100270259,0.00158367383296087,0.0015411060888714419,0.0014628953690447276,0.0013789472375335386,0.0013545061325288847,0.0012627856404402772,0.0011508967485724393,0.001026920965638707,0.0009141166606390686,0.0008228722063057022,0.0007666798761299332,0.0007335472197530688,0.000699745724210118,0.0006200307093602236,0.0005621202940913917,0.0004890296404158922,0.00045416085016549,0.00041991221100648023,0.00039142230215189573,0.000355331304921811,0.0003037757102389027,0.00026983982220026774,0.0002503396971231893,0.00023962766737505267,0.00018402149964960918,0.00012078670240184241
"      -NIPA other bus net int",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003878961239423506,0.004050945447414883,NaN,0.004279424911764856,0.004468084705105279,0.004584339129620644,0.004607189051604976,0.0045341312353841205,0.004513552151876715,0.004472425039752573,0.0044352587626925125,0.004659153390471321,NaN,0.004848652961706617,0.004895570073680494,NaN,0.005406839155616905,NaN,0.005278695540755674,0.005092614781990585,0.0050781163131020475,0.005300671452915373,0.005336159584377513,0.005628921727842744,0.005548928507275468,0.00555376465298761,0.005783226601825758,0.006205493808800209,0.006261703223971126,0.006245586410619753,0.006294494653727422,0.006171323776384403,0.006068672119037324,0.005186624692416306,0.0043631409931655036,0.003887769455902323,0.0036604120909770528,0.0033499732150585187,0.0031538276312735726,0.0029784755401685535,0.0028745680194644046,0.0028695182380408016,0.002809885020623954,0.002683160162459573,0.0024586059385801077,0.0023485521292229018,0.002388925415786565,0.002460795359252696,0.002583761127169537,0.0027546612984028296,0.002729134016492066,0.0024545986152617735,0.0022853451861132136,0.002143616593443787,0.0020081744940224863,0.0019961275298722857,0.0020986744699262607,0.0021793809318199765,0.0022872576916745774,0.0024165245972253145,0.0025366905459438213,0.0026182092683794574,0.002309317152017293,0.0022081478029654425
"      +NIPA IBT",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06834125872334561,0.07127043344643215,NaN,0.07150597287695448,0.07245991507110158,0.07243432048710048,0.07111505461668861,0.06641860887521298,0.06783744731549578,0.0700185124795519,0.07120198518634673,0.0728554193685799,NaN,0.07132179563183783,0.07099782709343166,NaN,0.07087176101298596,NaN,0.0659970460848856,0.06268899669170795,0.05997396252834681,0.06115386568828267,0.064708416749643,0.06306377591510748,0.06275551805307063,0.06406983795086989,0.0641735530848948,0.06316530143417742,0.06226622907778624,0.06223474932323305,0.06269627627708638,0.06332454642922368,0.06581929824669305,0.06550304274749816,0.06389753034151378,0.06587604065596492,0.06451324413068917,0.06439674063091762,0.0638252372509132,0.06432278909549673,0.06332874871430269,0.06402008011246635,0.06351725906760373,0.06378471820585825,0.06338016331362213,0.0644535910281677,0.0649996317832184,0.06467614070395555,0.06495760088244673,0.06539847439566226,0.06545492490355781,0.06546166078840222,0.06556414940931607,0.06297921510576701,0.06391635108578454,0.06552264701539844,0.0657732998726717,0.06596156069732878,0.06500589056575085,0.0663608539730522,0.0667547284550396,0.04005523643489371,0.04718535413182691,0.06645832932775744
