Dataset,Table,Line,Label,Unit,Year,Value
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2002,1.361824e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2003,1.411966e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2004,1.497124e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2005,1.622632e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2006,1.751846e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2007,1.852444e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2008,1.931948e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2009,1.92851e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2010,1.933238e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2011,1.997214e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2012,2.081931e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2013,2.176593e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2014,2.30135e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2015,2.397865e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2016,2.475581e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2017,2.599066e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2018,2.737301e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2019,2.879704e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2020,3.005721e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2021,3.211856e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2022,3.578376e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2023,3.800377e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2024,3.992907e6
NIPA,T11000,22,Private consumption of fixed capital,Millions of dollars,2025,4.215766e6
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1929,998.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1930,996.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1931,964.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1932,873.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1933,970.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1934,1142.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1935,1156.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1936,1293.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1937,1396.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1938,1462.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1939,1513.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1940,1601.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1941,2112.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1942,3665.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1943,6492.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1944,9303.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1945,10600.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1946,11444.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1947,11386.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1948,10505.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1949,9694.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1950,9060.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1951,9979.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1952,11062.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1953,12144.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1954,13022.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1955,13897.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1956,15316.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1957,16660.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1958,17544.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1959,18625.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1960,19693.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1961,20823.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1962,22305.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1963,23860.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1964,25114.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1965,26440.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1966,28139.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1967,30230.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1968,32753.999999999996
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1969,35463.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1970,38579.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1971,41291.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1972,43517.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1973,47194.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1974,53735.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1975,59720.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1976,63714.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1977,68705.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1978,75081.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1979,83149.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1980,93454.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1981,105299.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1982,116571.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1983,123836.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1984,134879.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1985,143727.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1986,153723.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1987,164076.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1988,176583.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1989,188639.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1990,200135.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1991,210937.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1992,217361.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1993,225288.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1994,233102.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1995,241653.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1996,246195.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1997,251572.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1998,257571.00000000003
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,1999,266725.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2000,279713.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2001,287802.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2002,296160.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2003,307133.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2004,324717.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2005,348421.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2006,372324.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2007,400307.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2008,427020.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2009,442767.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2010,457152.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2011,477154.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2012,493618.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2013,505010.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2014,518335.00000000006
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2015,525074.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2016,532528.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2017,549888.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2018,575302.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2019,597812.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2020,617129.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2021,658932.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2022,728998.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2023,770345.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2024,803792.0
NIPA,T11000,23,Government consumption of fixed capital,Millions of dollars,2025,849278.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1929,735.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1930,-446.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1931,737.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1932,273.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1933,518.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1934,373.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1935,-231.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1936,1182.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1937,-45.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1938,681.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1939,1289.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1940,1065.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1941,318.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1942,-907.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1943,-1825.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1944,2533.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1945,3832.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1946,1231.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1947,2864.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1948,-250.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1949,1743.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1950,1262.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1951,3447.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1952,2604.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1953,3792.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1954,2909.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1955,2130.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1956,-2033.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1957,-357.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1958,645.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1959,200.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1960,-1309.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1961,-915.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1962,-29.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1963,-1467.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1964,-50.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1965,743.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1966,5081.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1967,3358.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1968,3133.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1969,1583.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1970,5338.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1971,9517.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1972,7167.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1973,6144.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1974,7450.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1975,13343.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1976,20655.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1977,19448.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1978,23325.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1979,45003.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1980,44270.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1981,37700.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1982,8648.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1983,56850.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1984,41423.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1985,54072.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1986,79848.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1987,43605.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1988,2823.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1989,67828.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1990,95355.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1991,92712.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1992,115510.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1993,155430.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1994,139247.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1995,92156.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1996,57027.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1997,10255.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1998,-56401.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,1999,-29316.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2000,-95765.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2001,-116730.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2002,-81670.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2003,-24194.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2004,-28099.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2005,-56997.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2006,-209792.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2007,12294.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2008,191195.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2009,191720.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2010,69445.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2011,-24295.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2012,-153641.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2013,-29787.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2014,-140940.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2015,-92973.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2016,52909.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2017,67902.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2018,63440.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2019,57039.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2020,120586.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2021,37828.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2022,-397.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2023,325854.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2024,296298.0
NIPA,T11000,24,Statistical discrepancy,Millions of dollars,2025,229623.0
