Dataset,Table,Line,Label,Unit,Year,Value
NIPA,T10105,06,Services,Millions of dollars,1978,758686.0
NIPA,T10105,06,Services,Millions of dollars,1979,847482.0
NIPA,T10105,06,Services,Millions of dollars,1980,950874.0
NIPA,T10105,06,Services,Millions of dollars,1981,1.064583e6
NIPA,T10105,06,Services,Millions of dollars,1982,1.171966e6
NIPA,T10105,06,Services,Millions of dollars,1983,1.307821e6
NIPA,T10105,06,Services,Millions of dollars,1984,1.42864e6
NIPA,T10105,06,Services,Millions of dollars,1985,1.575221e6
NIPA,T10105,06,Services,Millions of dollars,1986,1.690651e6
NIPA,T10105,06,Services,Millions of dollars,1987,1.819982e6
NIPA,T10105,06,Services,Millions of dollars,1988,1.992703e6
NIPA,T10105,06,Services,Millions of dollars,1989,2.152953e6
NIPA,T10105,06,Services,Millions of dollars,1990,2.317693e6
NIPA,T10105,06,Services,Millions of dollars,1991,2.446015e6
NIPA,T10105,06,Services,Millions of dollars,1992,2.634291e6
NIPA,T10105,06,Services,Millions of dollars,1993,2.809637e6
NIPA,T10105,06,Services,Millions of dollars,1994,2.974411e6
NIPA,T10105,06,Services,Millions of dollars,1995,3.147057e6
NIPA,T10105,06,Services,Millions of dollars,1996,3.326925e6
NIPA,T10105,06,Services,Millions of dollars,1997,3.530285e6
NIPA,T10105,06,Services,Millions of dollars,1998,3.768809e6
NIPA,T10105,06,Services,Millions of dollars,1999,3.996696e6
NIPA,T10105,06,Services,Millions of dollars,2000,4.314008e6
NIPA,T10105,06,Services,Millions of dollars,2001,4.548208e6
NIPA,T10105,06,Services,Millions of dollars,2002,4.750136e6
NIPA,T10105,06,Services,Millions of dollars,2003,5.018152e6
NIPA,T10105,06,Services,Millions of dollars,2004,5.329939e6
NIPA,T10105,06,Services,Millions of dollars,2005,5.686143e6
NIPA,T10105,06,Services,Millions of dollars,2006,6.03758e6
NIPA,T10105,06,Services,Millions of dollars,2007,6.379563e6
NIPA,T10105,06,Services,Millions of dollars,2008,6.686862e6
NIPA,T10105,06,Services,Millions of dollars,2009,6.711196e6
NIPA,T10105,06,Services,Millions of dollars,2010,6.942432e6
NIPA,T10105,06,Services,Millions of dollars,2011,7.180736e6
NIPA,T10105,06,Services,Millions of dollars,2012,7.409624e6
NIPA,T10105,06,Services,Millions of dollars,2013,7.64605e6
NIPA,T10105,06,Services,Millions of dollars,2014,7.987873e6
NIPA,T10105,06,Services,Millions of dollars,2015,8.342308000000001e6
NIPA,T10105,06,Services,Millions of dollars,2016,8.693813e6
NIPA,T10105,06,Services,Millions of dollars,2017,9.078411e6
NIPA,T10105,06,Services,Millions of dollars,2018,9.520234e6
NIPA,T10105,06,Services,Millions of dollars,2019,9.904726e6
NIPA,T10105,06,Services,Millions of dollars,2020,9.522728e6
NIPA,T10105,06,Services,Millions of dollars,2021,1.0620237e7
NIPA,T10105,06,Services,Millions of dollars,2022,1.1751346e7
NIPA,T10105,06,Services,Millions of dollars,2023,1.2717484e7
NIPA,T10105,06,Services,Millions of dollars,2024,1.363448e7
NIPA,T10105,06,Services,Millions of dollars,2025,1.4446816e7
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1929,17170.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1930,11428.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1931,6549.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1932,1819.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1933,2276.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1934,4296.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1935,7370.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1936,9391.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1937,12967.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1938,7944.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1939,10229.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1940,14579.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1941,19369.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1942,11762.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1943,7405.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1944,9180.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1945,12400.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1946,33128.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1947,37131.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1948,50347.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1949,39099.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1950,56530.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1951,62759.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1952,57274.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1953,60414.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1954,58070.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1955,73754.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1956,77685.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1957,76505.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1958,70947.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1959,85669.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1960,86477.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1961,86584.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1962,96977.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1963,103284.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1964,112150.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1965,129645.00000000001
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1966,144188.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1967,142700.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1968,156923.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1969,173562.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1970,170049.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1971,196824.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1972,228140.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1973,266925.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1974,274526.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1975,257253.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1976,323224.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1977,396613.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1978,478377.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1979,539657.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1980,530098.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1981,631229.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1982,581034.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1983,637518.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1984,820089.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1985,829650.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1986,849146.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1987,892176.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1988,936963.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1989,999701.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1990,993448.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1991,944344.0
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1992,1.013006e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1993,1.106826e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1994,1.256484e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1995,1.317489e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1996,1.432055e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1997,1.5956e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1998,1.736671e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,1999,1.887059e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2000,2.038408e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2001,1.934842e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2002,1.930417e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2003,2.027056e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2004,2.281253e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2005,2.53472e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2006,2.700954e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2007,2.673011e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2008,2.477613e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2009,1.929664e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2010,2.165473e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2011,2.332562e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2012,2.621754e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2013,2.838327e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2014,3.073981e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2015,3.288481e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2016,3.278305e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2017,3.467664e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2018,3.72477e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2019,3.893734e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2020,3.763386e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2021,4.246545e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2022,4.844333e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2023,5.023712e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2024,5.25932e6
NIPA,T10105,07,Gross private domestic investment,Millions of dollars,2025,5.458629e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1929,15630.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1930,11651.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1931,7661.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1932,4169.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1933,3680.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1934,4876.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1935,6230.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1936,8230.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1937,10341.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1938,8519.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1939,10021.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1940,12186.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1941,15039.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1942,9856.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1943,8151.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1944,10104.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1945,13877.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1946,27118.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1947,37681.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1948,44689.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1949,41791.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1950,50761.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1951,52848.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1952,53759.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1953,58466.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1954,60007.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1955,68767.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1956,73735.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1957,75728.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1958,71313.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1959,81752.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1960,83245.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1961,83610.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1962,90876.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1963,97663.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1964,107329.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1965,120398.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1966,130551.99999999999
NIPA,T10105,08,Fixed investment,Millions of dollars,1967,132834.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1968,147871.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1969,164389.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1970,168048.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1971,188569.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1972,219034.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1973,251048.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1974,260536.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1975,263509.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1976,306109.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1977,374289.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1978,452586.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1979,521673.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1980,536430.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1981,601420.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1982,595947.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1983,643269.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1984,754684.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1985,807826.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1986,842575.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1987,865027.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1988,918481.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1989,972008.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1990,978903.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1991,944738.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1992,996678.0
NIPA,T10105,08,Fixed investment,Millions of dollars,1993,1.086012e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1994,1.1927e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1995,1.286316e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1996,1.401255e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1997,1.524674e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1998,1.672952e6
NIPA,T10105,08,Fixed investment,Millions of dollars,1999,1.826243e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2000,1.983864e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2001,1.973126e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2002,1.910443e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2003,2.012961e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2004,2.217186e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2005,2.477207e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2006,2.631965e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2007,2.63906e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2008,2.506855e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2009,2.080435e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2010,2.111555e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2011,2.2863e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2012,2.550542e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2013,2.73285e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2014,2.989189e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2015,3.148359e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2016,3.239237e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2017,3.43499e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2018,3.668362e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2019,3.820778e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2020,3.793858e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2021,4.219673e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2022,4.663096e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2023,4.970003e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2024,5.205774e6
NIPA,T10105,08,Fixed investment,Millions of dollars,2025,5.44348e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1929,11560.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1930,9184.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1931,5762.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1932,3294.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1933,2955.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1934,3833.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1935,4829.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1936,6403.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1937,8180.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1938,6279.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1939,6871.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1940,8543.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1941,10823.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1942,7502.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1943,6583.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1944,8608.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1945,12054.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1946,19163.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1947,25473.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1948,28881.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1949,26950.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1950,30017.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1951,34187.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1952,34901.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1953,38768.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1954,38565.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1955,43364.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1956,49748.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1957,53097.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1958,48491.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1959,53124.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1960,56389.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1961,56599.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1962,61233.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1963,64808.00000000001
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1964,72229.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1965,85235.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1966,97174.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1967,99207.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1968,107672.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1969,120013.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1970,124638.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1971,130416.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1972,146635.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1973,172726.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1974,191070.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1975,196776.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1976,219346.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1977,259060.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1978,314576.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1979,373832.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1980,406910.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1981,472938.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1982,485099.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1983,482156.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1984,564320.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1985,607750.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1986,607763.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1987,615237.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1988,662280.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1989,715993.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1990,739234.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1991,723584.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1992,741937.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1993,799204.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1994,868853.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1995,962247.0
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1996,1.043194e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1997,1.149088e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1998,1.254144e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,1999,1.364477e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2000,1.498432e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2001,1.460067e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2002,1.352848e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2003,1.37588e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2004,1.467369e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2005,1.620986e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2006,1.793801e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2007,1.948563e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2008,1.990871e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2009,1.690432e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2010,1.734981e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2011,1.907465e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2012,2.118527e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2013,2.221312e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2014,2.425155e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2015,2.507504e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2016,2.528995e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2017,2.6611e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2018,2.856471e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2019,2.993653e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2020,2.873312e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2021,3.087241e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2022,3.484561e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2023,3.855957e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2024,4.022935e6
NIPA,T10105,09,Nonresidential fixed investment,Millions of dollars,2025,4.250804e6
NIPA,T10105,10,Structures,Millions of dollars,1929,5491.0
NIPA,T10105,10,Structures,Millions of dollars,1930,4448.0
NIPA,T10105,10,Structures,Millions of dollars,1931,2619.0
NIPA,T10105,10,Structures,Millions of dollars,1932,1392.0
NIPA,T10105,10,Structures,Millions of dollars,1933,1091.0
NIPA,T10105,10,Structures,Millions of dollars,1934,1234.0
NIPA,T10105,10,Structures,Millions of dollars,1935,1433.0
NIPA,T10105,10,Structures,Millions of dollars,1936,1878.0
NIPA,T10105,10,Structures,Millions of dollars,1937,2706.0
NIPA,T10105,10,Structures,Millions of dollars,1938,2124.0
NIPA,T10105,10,Structures,Millions of dollars,1939,2217.0
NIPA,T10105,10,Structures,Millions of dollars,1940,2557.0
NIPA,T10105,10,Structures,Millions of dollars,1941,3250.0
NIPA,T10105,10,Structures,Millions of dollars,1942,2241.0
NIPA,T10105,10,Structures,Millions of dollars,1943,1770.0
NIPA,T10105,10,Structures,Millions of dollars,1944,2369.0
NIPA,T10105,10,Structures,Millions of dollars,1945,3336.0
NIPA,T10105,10,Structures,Millions of dollars,1946,7381.0
NIPA,T10105,10,Structures,Millions of dollars,1947,8137.0
NIPA,T10105,10,Structures,Millions of dollars,1948,9526.0
NIPA,T10105,10,Structures,Millions of dollars,1949,9178.0
NIPA,T10105,10,Structures,Millions of dollars,1950,9957.0
NIPA,T10105,10,Structures,Millions of dollars,1951,11954.0
NIPA,T10105,10,Structures,Millions of dollars,1952,12224.0
NIPA,T10105,10,Structures,Millions of dollars,1953,13570.0
NIPA,T10105,10,Structures,Millions of dollars,1954,13865.0
NIPA,T10105,10,Structures,Millions of dollars,1955,15157.0
NIPA,T10105,10,Structures,Millions of dollars,1956,18180.0
NIPA,T10105,10,Structures,Millions of dollars,1957,18950.0
NIPA,T10105,10,Structures,Millions of dollars,1958,17629.0
NIPA,T10105,10,Structures,Millions of dollars,1959,18149.0
NIPA,T10105,10,Structures,Millions of dollars,1960,19568.0
NIPA,T10105,10,Structures,Millions of dollars,1961,19715.0
NIPA,T10105,10,Structures,Millions of dollars,1962,20778.0
NIPA,T10105,10,Structures,Millions of dollars,1963,21199.0
NIPA,T10105,10,Structures,Millions of dollars,1964,23737.0
NIPA,T10105,10,Structures,Millions of dollars,1965,28321.0
NIPA,T10105,10,Structures,Millions of dollars,1966,31349.0
NIPA,T10105,10,Structures,Millions of dollars,1967,31511.0
NIPA,T10105,10,Structures,Millions of dollars,1968,33557.0
NIPA,T10105,10,Structures,Millions of dollars,1969,37699.0
NIPA,T10105,10,Structures,Millions of dollars,1970,40287.0
NIPA,T10105,10,Structures,Millions of dollars,1971,42679.0
NIPA,T10105,10,Structures,Millions of dollars,1972,47173.0
NIPA,T10105,10,Structures,Millions of dollars,1973,54983.0
NIPA,T10105,10,Structures,Millions of dollars,1974,61237.0
NIPA,T10105,10,Structures,Millions of dollars,1975,61350.0
NIPA,T10105,10,Structures,Millions of dollars,1976,65915.0
NIPA,T10105,10,Structures,Millions of dollars,1977,74578.0
NIPA,T10105,10,Structures,Millions of dollars,1978,93584.0
