Dataset,Table,Line,Label,Unit,Year,Value
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1967,95034.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1968,101357.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1969,102067.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1970,100710.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1971,97995.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1972,100714.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1973,102635.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1974,109894.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1975,117976.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1976,124952.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1977,134408.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1978,145181.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1979,160587.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1980,183405.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1981,213372.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1982,245404.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1983,272055.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1984,298764.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1985,329501.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1986,352359.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1987,372385.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1988,382101.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1989,391228.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1990,405007.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1991,414041.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1992,406465.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1993,391646.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1994,382114.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1995,377159.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1996,377261.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1997,371990.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1998,368753.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,1999,383254.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2000,392570.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2001,413162.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2002,458932.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2003,521221.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2004,569878.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2005,609437.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2006,640814.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2007,679264.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2008,750336.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2009,787565.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2010,827971.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2011,833978.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2012,814175.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2013,764319.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2014,744053.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2015,730372.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2016,729434.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2017,748294.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2018,795065.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2019,849506.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2020,884863.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2021,909095.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2022,929596.0
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2023,1.003971e6
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2024,1.082721e6
NIPA,T30905,17,Federal national defense consumption expenditures and gross investment,Millions of dollars,2025,1.143368e6
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1929,674.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1930,697.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1931,690.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1932,592.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1933,903.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1934,1779.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1935,1305.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1936,3373.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1937,2898.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1938,3465.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1939,3744.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1940,3246.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1941,2634.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1942,2163.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1943,1786.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1944,2159.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1945,1968.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1946,3654.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1947,4022.9999999999995
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1948,4990.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1949,6433.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1950,4902.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1951,4363.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1952,5433.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1953,7411.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1954,7330.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1955,7414.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1956,6445.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1957,6302.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1958,6599.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1959,9795.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1960,8354.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1961,8555.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1962,10461.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1963,10690.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1964,11749.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1965,12582.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1966,12732.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1967,14335.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1968,15417.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1969,17852.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1970,20566.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1971,24336.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1972,27862.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1973,29665.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1974,33643.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1975,38538.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1976,40713.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1977,44657.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1978,49044.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1979,53093.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1980,61393.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1981,68423.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1982,71164.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1983,77734.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1984,78511.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1985,86300.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1986,90819.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1987,88717.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1988,86803.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1989,96829.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1990,106490.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1991,113407.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1992,122766.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1993,127062.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1994,132984.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1995,136779.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1996,137106.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1997,146559.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1998,148342.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,1999,154099.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2000,166526.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2001,180874.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2002,202427.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2003,220427.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2004,234781.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2005,247802.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2006,264280.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2007,272869.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2008,297071.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2009,323854.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2010,351142.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2011,342114.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2012,349383.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2013,346148.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2014,353181.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2015,367319.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2016,375818.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2017,379143.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2018,400800.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2019,411986.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2020,461595.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2021,504358.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2022,501125.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2023,550500.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2024,586717.0
NIPA,T30905,26,Federal nondefense consumption expenditures,Millions of dollars,2025,599121.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1929,177.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1930,229.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1931,296.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1932,363.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1933,556.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1934,733.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1935,1090.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1936,1002.9999999999999
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1937,945.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1938,937.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1939,825.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1940,800.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1941,1108.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1942,1044.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1943,901.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1944,655.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1945,468.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1946,337.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1947,640.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1948,1164.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1949,1649.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1950,1867.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1951,1895.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1952,1969.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1953,1729.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1954,1478.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1955,1238.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1956,1712.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1957,2210.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1958,2702.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1959,2839.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1960,3620.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1961,4281.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1962,5357.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1963,7182.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1964,8779.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1965,10031.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1966,11372.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1967,10637.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1968,11189.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1969,11274.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1970,11529.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1971,12147.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1972,13069.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1973,13885.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1974,15297.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1975,17215.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1976,19135.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1977,21275.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1978,24697.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1979,26894.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1980,30072.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1981,32185.000000000004
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1982,31768.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1983,32567.999999999996
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1984,34530.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1985,37108.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1986,38479.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1987,41683.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1988,42536.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1989,46047.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1990,50880.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1991,55489.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1992,59223.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1993,61461.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1994,59585.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1995,62744.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1996,64792.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1997,64739.99999999999
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1998,68421.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,1999,73370.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2000,73973.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2001,76176.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2002,81737.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2003,85121.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2004,87463.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2005,90548.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2006,96095.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2007,98892.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2008,104554.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2009,109366.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2010,121045.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2011,123671.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2012,123452.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2013,116916.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2014,119838.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2015,125086.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2016,132101.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2017,138618.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2018,150431.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2019,158007.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2020,178105.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2021,190945.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2022,209779.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2023,211229.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2024,222964.0
NIPA,T30905,27,Federal nondefense gross investment,Millions of dollars,2025,224438.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1929,5043.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1930,5318.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1931,5421.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1932,5143.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1933,5063.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1934,5465.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1935,5947.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1936,4685.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1937,5227.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1938,5248.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1939,5519.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1940,5926.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1941,6448.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1942,7166.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1943,7627.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1944,7818.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1945,8323.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1946,9412.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1947,11202.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1948,12645.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1949,13988.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1950,15172.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1951,16318.000000000002
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1952,17370.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1953,18495.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1954,19918.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1955,21798.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1956,23681.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1957,26054.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1958,28934.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1959,30793.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1960,33539.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1961,36606.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1962,38672.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1963,41549.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1964,45233.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1965,49693.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1966,55391.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1967,61291.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1968,69435.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1969,78973.0
