TableName,TableNumber,TableDescription,Metric,Units,LastRevised,LineNumber,LineDescription,TimePeriod,DataValue
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1949,78.448
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1950,93.035
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1951,102.51
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1952,107.941
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1953,118.209
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1954,117.806
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1955,131.76
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1956,138.704
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1957,145.158
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1958,140.832
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1959,158.982
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1960,161.337
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1961,164.255
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1962,179.385
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1963,192.049
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1964,208.687
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1965,229.751
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1966,250.295
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1967,258.531
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1968,285.466
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1969,306.696
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1970,309.569
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1971,339.867
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1972,384.843
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1973,436.047
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1974,456.038
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1975,477.871
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1976,548.283
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1977,640.934
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1978,751.285
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1979,848.006
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1980,876.69
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1981,969.744
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1982,977.36
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1983,1076.834
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1984,1257.169
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1985,1375.919
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1986,1464.454
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1987,1526.882
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1988,1610.045
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1989,1691.659
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1990,1726.75
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1991,1674.964
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1992,1754.426
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1993,1886.16
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1994,2038.267
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1995,2176.593
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1996,2349.12
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1997,2503.535
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1998,2729.635
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,1999,2976.589
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2000,3222.579
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2001,3248.901
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2002,3253.411
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2003,3404.659
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2004,3691.384
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2005,4020.174
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2006,4241.057
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2007,4320.625
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2008,4152.492
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2009,3651.656
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2010,3724.158
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2011,3933.974
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2012,4223.475
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2013,4427.653
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2014,4727.988
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2015,4943.646
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2016,5086.264
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2017,5366.565
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2018,5707.665
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2019,5936.021
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2020,6054.757
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2021,6836.88
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2022,7411.227
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2023,7840.466
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",01,Fixed assets and consumer durable goods,2024,8227.305
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1914,5.663
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1915,5.797
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1916,7.401
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1917,9.887
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1918,13.641
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1919,12.816
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1920,13.907
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1921,11.704
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1922,13.611
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1923,17.331
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1924,16.686
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1925,19.214
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1926,19.364
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1927,18.927
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1928,18.776
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1929,18.724
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1930,15.409
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1931,11.315
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1932,7.03
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1933,6.206
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1934,7.962
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1935,9.428
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1936,12.716
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1937,14.516
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1938,13.308
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1939,15.047
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1940,16.871
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1941,25.712
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1942,39.372
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1943,48.594
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1944,48.827
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1945,39.728
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1946,31.565
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1947,43.053
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1948,53.187
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1949,53.273
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1950,62.346
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1951,72.548
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1952,78.535
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1953,85.094
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1954,85.199
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1955,92.962
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1956,100.665
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1957,105.684
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1958,104.139
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1959,117.211
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1960,118.754
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1961,123.069
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1962,133.239
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1963,141.772
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1964,153.525
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1965,168.023
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1966,183.42
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1967,189.688
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1968,206.064
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1969,222.865
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1970,225.963
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1971,244.732
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1972,277.772
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1973,315.044
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1974,335.119
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1975,346.119
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1976,392.988
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1977,463.83
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1978,553.065
FAAT105,1.5,Investment in Fixed Assets and Consumer Durable Goods,Historical Cost,Billions of dollars,"September 26, 2025",02,Fixed assets,1979,637.075
