TableName,TableNumber,TableDescription,Metric,Units,LastRevised,LineNumber,LineDescription,TimePeriod,DataValue
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1931,2.933
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1932,1.861
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1933,1.582
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1934,1.959
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1935,2.425
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1936,3.143
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1937,3.665
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1938,3.133
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1939,3.615
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1940,4.164
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1941,4.634
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1942,2.894
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1943,2.238
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1944,2.658
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1945,3.506
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1946,6.045
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1947,7.26
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1948,8.002
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1949,7.356
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1950,8.728
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1951,8.383
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1952,8.329
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1953,8.927
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1954,9.081
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1955,10.211
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1956,10.399
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1957,10.326
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1958,9.728
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1959,10.94
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1960,11.072
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1961,11.152
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1962,12.121
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1963,13.019
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1964,14.216
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1965,15.678
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1966,16.597
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1967,16.438
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1968,17.591
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1969,18.641
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1970,18.18
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1971,19.437
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1972,21.704
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1973,23.567
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1974,22.227
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1975,20.096
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1976,22.015
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1977,24.99
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1978,27.875
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1979,29.526
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1980,27.723
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1981,28.404
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1982,26.506
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1983,28.521
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1984,33.197
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1985,35.137
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1986,35.59
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1987,36.012
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1988,37.128
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1989,38.234
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1990,37.858
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1991,35.841
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1992,37.662
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1993,40.772
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1994,44.008
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1995,46.695
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1996,51.036
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1997,55.378
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1998,61.09
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,1999,66.447
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2000,70.864
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2001,69.708
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2002,67.276
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2003,70.317
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2004,75.499
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2005,81.003
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2006,83.066
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2007,81.999
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2008,77.289
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2009,64.95
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2010,67.028
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2011,71.662
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2012,78.505
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2013,83.474
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2014,89.445
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2015,93.204
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2016,95.713
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2017,100.0
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2018,105.038
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2019,107.793
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2020,105.343
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2021,112.711
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2022,115.187
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2023,119.434
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",01,Private fixed assets,2024,123.155
FAAT208,2.8,"Chain-Type Quantity indexes for Investment in Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type",Fisher Quantity Index,"Index numbers, 2017=100","September 26, 2025",02,Equipment,1901,0.339
